Rooms,Area,Bathrooms,Condition,Region,Price_Range
3,162.0,3,1,17,4
3,140.0,3,5,5,4
5,260.0,4,1,4,5
3,120.0,2,1,5,4
5,351.0,4,5,17,4
4,160.0,3,1,5,4
2,88.63,3,1,5,3
3,102.0,3,1,5,3
2,93.5,3,1,5,3
3,168.0,4,1,16,4
4,140.0,4,4,5,4
3,113.55,3,1,5,3
3,162.85,4,5,17,3
4,180.0,3,5,5,3
3,120.0,2,1,5,3
3,137.0,2,1,5,4
4,220.0,4,2,17,5
4,259.79,3,2,17,4
3,170.0,3,2,17,4
3,310.0,3,5,17,5
4,170.0,3,1,5,4
4,208.0,3,2,5,4
5,200.0,2,5,4,4
5,240.0,4,1,17,5
3,143.89,3,5,5,3
3,137.0,4,1,5,4
4,260.0,3,1,5,4
3,100.0,2,4,5,3
3,120.0,2,4,5,4
3,86.55,2,1,5,3
4,199.8,3,4,4,4
4,160.0,3,1,4,4
0,55.0,1,4,18,4
3,125.92,3,4,5,3
3,152.0,2,4,4,4
3,228.0,4,5,16,4
2,70.6,1,5,33,1
3,120.0,3,4,4,4
3,150.0,3,2,5,4
3,230.0,3,5,5,5
4,121.0,3,5,17,3
5,246.0,4,1,17,5
4,162.0,4,1,17,5
2,88.0,1,3,16,3
4,160.0,3,1,5,4
5,205.0,3,4,5,5
2,123.0,2,5,4,3
3,112.0,3,1,5,4
4,146.0,4,5,5,4
4,146.0,4,5,5,4
5,240.0,4,5,18,5
4,190.0,3,1,5,4
2,77.53,1,5,17,5
4,195.0,3,4,5,4
4,226.0,4,1,4,4
5,167.0,4,4,4,5
3,167.5,1,5,33,5
5,202.14,4,2,4,4
3,130.0,2,5,18,3
4,151.0,3,4,4,4
4,185.0,3,4,5,5
4,185.0,3,4,5,5
1,100.0,2,4,5,4
5,250.0,4,4,5,5
3,112.51,2,5,18,4
5,164.0,3,2,5,3
3,150.0,3,5,17,4
3,130.3,2,5,18,4
3,237.78,2,5,18,4
3,120.0,3,2,5,3
3,145.0,3,4,16,4
3,140.0,3,5,5,4
3,122.56,3,5,5,3
3,146.0,3,1,5,4
3,110.0,3,1,5,4
3,110.0,3,1,5,3
2,100.0,3,1,5,3
3,124.0,2,2,5,4
2,93.0,2,2,5,3
3,104.18,3,1,5,3
3,124.51,3,1,5,4
9,750.0,4,5,17,5
4,187.0,3,5,4,4
3,146.0,3,4,17,3
4,230.0,4,1,4,4
5,370.0,4,1,4,5
4,510.0,4,1,5,5
3,142.0,3,4,5,4
4,234.0,3,5,17,4
3,173.6,4,5,16,4
4,175.37,4,1,16,4
4,145.0,2,4,4,4
4,185.0,4,1,4,4
4,160.9,3,1,5,5
4,155.0,2,5,5,4
4,170.0,2,2,5,3
3,130.0,3,1,5,4
4,214.0,2,4,4,4
3,137.0,3,4,5,4
4,214.0,4,4,17,4
4,160.0,3,5,5,4
6,415.0,4,1,5,5
3,128.5,3,5,5,4
4,170.4,4,4,5,4
3,155.0,4,1,4,5
4,170.0,3,4,5,5
4,200.0,3,4,4,4
3,151.0,2,3,4,3
4,220.0,4,1,5,4
3,163.0,4,4,5,4
3,115.0,4,4,5,4
4,205.0,3,1,5,5
3,183.0,3,1,17,5
4,147.0,3,1,4,4
3,152.0,4,5,18,5
4,160.0,3,1,4,5
4,180.0,3,4,5,4
3,132.0,4,5,5,3
10,415.0,4,5,17,5
10,603.0,4,5,5,4
4,250.0,4,4,5,4
3,209.0,4,4,5,4
3,209.0,4,4,5,4
4,200.0,3,4,4,4
3,264.66,2,5,5,4
3,118.85,3,1,4,4
4,159.0,3,4,5,4
4,174.0,3,4,17,4
4,230.0,4,5,4,4
4,200.0,3,4,4,4
2,112.79,2,2,4,3
4,270.0,4,1,4,5
7,735.0,4,1,17,5
4,270.0,4,1,4,5
4,145.0,3,1,5,4
4,220.0,4,5,5,4
3,135.0,2,1,4,4
4,190.0,3,4,4,4
7,380.0,4,5,5,4
3,184.0,2,1,5,4
3,145.7,3,1,4,4
3,187.0,3,4,5,4
4,160.0,3,1,5,4
10,724.0,4,5,17,5
3,131.0,2,1,5,3
3,180.0,3,4,5,4
4,200.0,3,4,5,4
4,190.0,3,5,5,4
4,240.0,4,4,4,3
3,101.0,3,1,5,3
1,27.0,1,5,4,2
4,245.0,4,1,5,5
4,187.0,3,5,5,5
3,260.0,3,5,5,4
2,85.43,1,2,4,3
4,182.0,1,1,4,3
3,305.0,3,1,5,4
3,146.0,2,5,5,4
4,180.0,4,2,5,5
3,83.0,3,5,4,3
3,118.12,2,4,5,4
5,196.0,3,5,5,4
2,72.0,2,2,16,3
1,26.0,1,3,4,2
4,165.0,3,4,5,4
8,600.0,3,4,5,4
4,464.0,4,5,5,4
3,112.0,3,1,5,3
6,287.6,2,5,33,3
3,78.0,3,5,17,5
5,171.0,2,5,4,3
3,226.0,4,2,19,3
3,134.0,4,5,4,3
4,140.0,2,4,5,3
3,160.0,4,5,5,4
3,125.0,3,5,4,5
4,205.0,4,5,18,4
3,125.0,3,2,5,4
3,133.0,2,5,17,4
4,147.0,3,1,5,4
4,275.0,3,5,17,4
4,197.0,3,1,17,4
4,225.0,4,4,5,4
2,158.0,2,5,4,3
4,190.0,3,5,19,5
3,138.0,3,5,17,4
3,144.0,2,5,5,4
3,193.0,4,1,19,4
1,32.0,1,2,17,3
3,250.0,3,5,17,3
2,123.0,3,2,17,3
3,160.0,2,2,5,4
3,175.0,3,5,5,3
5,165.0,3,5,4,3
2,74.0,2,2,4,3
3,185.0,3,1,17,4
4,234.0,3,5,17,4
4,230.0,3,5,17,3
4,272.0,3,5,18,4
4,160.0,3,1,4,4
4,203.0,4,5,16,4
5,220.0,4,4,4,4
5,249.0,4,5,5,4
4,250.0,4,5,4,5
5,377.05,3,5,16,5
2,114.0,3,1,4,4
4,420.0,4,4,4,5
4,157.2,3,1,4,4
3,164.0,2,4,5,4
4,228.0,3,1,16,4
3,257.0,4,1,5,5
3,148.05,2,1,5,3
4,185.0,3,1,4,4
4,246.0,4,1,5,4
4,210.0,3,1,17,4
3,107.0,3,1,5,3
3,145.0,2,5,5,3
4,175.0,3,4,4,4
4,175.0,3,4,4,4
4,175.0,3,5,4,4
4,135.0,2,5,5,4
5,247.0,4,5,5,4
4,158.0,2,5,17,5
3,130.0,3,4,5,3
4,236.0,3,4,4,4
4,198.0,3,1,17,4
4,180.0,3,4,5,5
2,68.0,3,2,4,3
5,239.0,3,5,5,4
2,131.0,1,2,4,3
3,108.0,3,5,5,3
4,223.0,1,4,5,5
5,233.88,3,5,17,4
4,151.0,4,4,4,4
4,211.0,4,1,17,4
4,199.0,4,1,5,5
5,239.0,3,5,5,4
4,227.71,4,4,5,4
4,211.0,4,4,5,4
3,119.0,3,4,5,3
2,67.6,3,2,4,3
2,84.0,1,5,5,3
4,220.0,4,4,5,4
6,181.0,3,2,18,4
3,130.0,3,4,5,4
3,78.0,1,2,5,2
2,150.0,2,2,16,4
3,160.0,3,1,17,4
2,58.0,1,2,5,2
4,220.0,4,1,5,4
4,95.0,2,5,5,2
4,170.0,3,4,5,4
5,300.0,4,5,5,5
5,107.0,2,5,17,4
4,240.0,4,1,4,5
4,190.0,4,4,5,4
4,160.0,4,4,5,4
4,162.94,3,5,5,4
4,217.0,3,5,17,4
4,140.0,3,4,5,4
3,70.0,2,2,5,2
3,99.0,3,5,5,3
3,150.0,3,4,5,4
3,140.0,3,4,5,3
4,180.0,3,4,5,5
4,174.0,3,1,5,4
4,180.0,4,4,5,4
3,135.0,3,4,5,3
2,130.0,3,4,5,3
3,112.0,2,5,5,3
3,104.0,2,1,5,3
3,156.0,2,1,5,4
3,136.29,3,1,5,3
4,154.0,4,1,5,4
2,135.0,2,5,5,3
3,151.0,3,1,5,4
4,179.0,3,5,5,4
3,110.0,2,2,5,3
4,205.0,3,4,5,4
1,140.0,3,2,17,4
3,154.0,3,1,5,4
3,117.0,3,1,5,3
5,184.0,4,2,5,4
4,135.0,2,4,5,4
4,185.0,3,5,5,4
3,135.0,3,1,5,3
3,212.0,3,1,4,4
4,155.0,3,1,5,4
3,125.0,4,5,5,3
3,124.5,2,2,5,3
3,140.0,3,4,5,4
7,350.0,4,5,5,5
4,181.0,3,1,5,5
4,135.0,3,4,5,4
4,210.0,4,1,16,4
6,520.0,4,4,4,5
3,266.0,3,4,4,4
4,200.0,3,4,5,5
6,220.0,4,5,17,4
4,428.0,4,5,5,4
4,190.0,4,1,5,4
4,295.0,4,4,5,5
3,113.0,2,5,5,3
3,147.0,2,5,5,3
4,207.0,4,1,4,4
3,132.8,3,1,5,4
3,110.0,3,5,5,3
4,170.0,4,4,16,4
3,100.0,3,4,5,3
2,75.0,2,2,16,3
4,162.0,3,2,17,4
4,240.0,4,1,4,4
4,190.0,4,1,4,4
4,195.0,3,4,4,4
4,195.0,3,4,4,4
4,253.0,4,1,5,5
4,231.0,4,1,5,5
3,245.0,2,1,5,4
4,220.0,3,2,4,4
3,206.0,3,1,17,4
3,135.0,3,4,5,4
3,709.0,1,5,4,3
10,486.0,4,5,4,5
4,195.0,3,4,5,4
3,173.0,4,1,16,4
3,126.0,4,1,16,4
3,100.0,3,1,5,4
4,130.0,2,1,5,3
3,130.0,3,5,18,5
6,490.0,4,5,17,4
3,127.0,2,1,5,4
4,367.0,3,5,5,5
3,132.5,2,5,17,4
4,194.8,3,5,5,4
4,237.0,4,4,4,4
2,50.0,1,5,4,3
4,150.0,4,1,5,4
3,160.0,3,1,5,4
3,120.0,2,5,5,3
3,170.0,4,1,4,4
4,364.0,4,4,18,5
5,365.0,4,5,5,5
4,169.21,4,1,4,4
4,205.0,4,1,5,4
2,127.5,2,5,18,5
4,170.0,3,1,4,4
3,170.0,3,1,4,4
5,242.85,3,5,17,4
5,341.11,4,5,17,4
3,137.0,2,5,5,4
2,110.0,1,5,4,4
3,108.0,2,2,4,3
3,122.0,3,5,5,3
4,183.0,3,5,4,4
4,164.0,3,5,5,4
4,121.0,3,1,17,3
3,152.92,3,5,4,4
3,140.0,2,5,5,4
5,337.0,4,2,5,5
3,153.0,3,1,5,4
4,201.0,4,4,16,5
6,192.0,4,5,5,4
4,156.5,3,5,4,4
4,91.0,3,1,5,4
4,322.0,4,4,18,5
4,169.0,4,5,5,4
4,213.0,4,1,4,4
3,150.0,3,1,5,4
4,120.0,2,4,5,4
3,105.7,3,1,5,3
3,600.0,4,4,5,5
4,183.0,3,1,5,4
4,256.9,4,1,5,5
3,113.0,3,4,5,3
3,113.0,3,4,5,3
3,170.0,3,4,5,4
4,140.0,3,4,5,3
3,146.0,4,5,5,4
3,170.0,3,1,4,4
3,170.0,3,1,4,4
3,170.0,3,1,4,4
4,170.0,3,1,4,4
4,231.55,2,5,18,3
3,143.0,2,1,5,4
4,180.0,4,1,4,4
4,280.0,4,1,17,4
3,180.0,3,1,4,4
3,200.0,3,1,4,4
4,233.0,3,1,4,4
8,760.0,4,4,18,4
4,191.05,4,5,17,4
3,150.0,4,5,5,4
5,240.0,2,5,4,4
4,185.0,3,1,5,4
3,123.0,3,1,5,4
2,119.0,2,5,16,2
4,420.0,3,4,17,4
5,160.0,3,5,5,4
3,113.0,2,4,5,4
5,230.0,4,5,5,4
3,81.0,2,5,5,3
4,103.0,4,5,5,4
2,123.0,3,5,17,3
3,112.0,3,4,5,3
4,220.0,2,5,5,4
3,111.0,3,4,5,3
3,150.0,2,1,4,4
3,130.0,4,4,5,4
3,130.0,4,4,5,4
3,94.0,1,5,5,3
3,115.0,2,4,5,4
4,220.0,2,5,5,4
3,150.0,3,4,5,4
6,270.0,4,1,4,5
3,189.67,2,4,5,4
5,187.5,4,4,5,5
4,81.0,2,5,5,3
3,435.0,2,4,5,4
4,193.54,4,1,4,4
5,198.0,4,5,5,3
4,250.0,3,1,4,5
4,300.0,3,1,16,4
4,115.14,4,1,5,5
4,161.0,3,5,5,3
3,168.0,4,4,16,4
5,246.99,4,1,17,5
4,161.8,4,1,17,5
4,155.0,3,4,5,4
3,217.4,3,2,4,3
4,496.0,2,4,5,4
4,219.0,3,5,17,5
4,109.0,2,5,5,3
3,139.0,2,5,5,4
4,210.0,3,5,17,5
5,160.0,2,5,5,4
3,122.5,3,4,5,3
3,148.0,3,4,5,3
4,172.5,3,4,4,4
3,229.0,3,1,5,3
4,180.0,4,3,5,4
6,278.39,4,1,18,5
3,160.0,3,4,5,4
3,160.0,3,4,5,4
3,110.0,2,4,5,4
7,280.0,4,2,18,5
4,200.0,3,1,5,4
4,195.0,3,1,5,4
5,195.0,4,5,5,4
3,150.0,3,4,17,3
5,261.4,3,5,5,4
3,132.0,3,4,5,4
4,200.0,4,1,5,4
4,260.0,4,1,5,4
4,208.0,3,5,5,5
2,133.0,4,5,5,4
4,338.74,4,5,5,4
2,88.0,1,4,17,4
2,100.0,2,5,5,4
5,260.6,4,1,4,5
3,110.0,2,5,4,4
3,143.0,3,5,17,4
4,77.0,3,2,5,4
5,222.42,4,3,18,4
3,98.0,2,5,5,3
3,112.0,3,2,17,5
4,180.0,3,5,5,4
4,227.76,4,4,5,4
4,140.0,3,1,5,4
3,170.0,2,5,17,3
4,230.0,4,4,5,5
4,226.0,4,4,4,4
4,226.0,4,4,4,4
4,226.0,4,4,4,4
4,226.0,4,4,4,4
5,226.0,3,5,4,2
5,233.0,3,5,4,2
4,152.0,3,4,5,4
6,240.0,2,5,5,3
4,300.0,4,3,5,4
4,600.0,4,3,5,4
2,48.0,1,5,5,3
4,125.0,3,4,5,4
6,464.72,4,5,5,4
3,112.0,3,2,5,3
3,136.0,3,2,5,4
3,124.0,3,2,5,4
5,225.0,3,4,5,4
3,180.0,3,4,5,4
3,135.0,3,2,5,4
3,128.0,3,2,5,4
3,110.0,3,4,5,3
3,126.0,3,4,5,3
4,174.0,4,4,4,4
4,189.9,3,5,5,4
6,900.0,4,5,5,4
3,143.0,2,4,5,3
3,110.0,3,5,5,3
4,230.0,3,1,4,4
4,141.0,3,1,4,4
4,160.38,4,4,4,4
4,260.0,4,1,16,4
4,128.5,3,5,5,4
3,170.0,3,1,5,3
4,207.0,4,4,4,4
4,206.0,4,4,4,4
4,230.0,4,4,4,4
4,135.0,3,1,4,4
4,130.0,3,1,4,4
4,140.0,3,1,4,4
4,140.0,3,1,4,4
4,207.0,4,4,4,4
4,140.0,3,1,4,4
3,258.75,4,4,5,4
3,258.75,4,4,5,4
3,155.0,2,4,5,4
1,26.0,1,5,4,2
4,180.0,3,1,4,4
3,302.0,4,5,5,4
4,165.0,3,5,5,4
4,125.0,3,1,5,4
3,115.0,2,4,5,4
4,175.0,3,4,5,4
3,122.0,4,4,5,3
3,124.0,3,4,5,3
4,133.0,2,4,5,4
3,107.0,3,4,5,3
4,190.0,3,1,5,4
4,121.0,2,3,17,3
4,135.0,3,1,5,4
2,145.0,4,1,18,5
3,218.0,4,1,18,5
3,218.0,4,1,18,5
4,250.0,4,1,18,5
3,110.0,2,1,5,3
3,115.0,2,1,5,4
4,198.78,3,1,17,5
3,130.0,3,1,5,3
3,96.0,1,5,4,3
2,68.0,1,5,17,2
3,124.0,3,1,5,4
3,133.0,2,5,5,3
4,145.0,4,1,4,4
3,92.89,3,4,17,4
4,160.0,3,1,5,4
4,275.0,4,4,4,5
4,174.3,4,4,16,4
4,125.0,3,4,4,4
3,134.0,3,4,5,4
4,182.0,3,4,18,5
3,125.0,3,1,5,3
4,235.0,4,1,5,5
3,171.0,1,5,5,3
4,320.0,4,4,16,4
4,140.0,3,1,5,4
3,110.0,2,4,5,4
4,150.0,3,1,5,4
4,218.0,4,4,5,4
4,182.0,3,1,5,4
4,222.83,4,1,5,4
4,170.37,4,1,5,4
4,154.0,4,5,5,4
3,115.0,2,1,17,5
4,224.36,4,4,17,4
4,224.36,4,4,5,4
4,214.79,3,5,17,4
4,223.45,4,4,18,5
4,160.0,3,1,5,4
4,150.0,4,4,5,4
4,464.0,3,1,16,4
4,274.0,4,4,5,5
4,170.0,3,4,5,4
3,150.0,3,1,5,4
4,195.0,4,1,5,4
4,296.0,4,5,17,4
3,120.0,3,1,5,4
3,135.0,3,1,5,4
4,120.75,1,4,17,3
4,145.0,3,1,5,4
4,267.0,4,1,5,4
4,252.0,4,1,5,4
2,110.0,3,4,5,3
3,132.0,3,1,5,3
4,155.0,4,1,5,4
3,180.0,4,4,5,5
1,65.4,1,1,5,3
3,125.0,3,4,5,4
4,230.0,2,4,5,5
3,175.0,4,1,16,4
2,120.0,3,1,5,3
3,125.0,2,4,5,4
3,135.0,3,1,5,3
2,120.0,3,1,5,3
5,230.0,4,4,5,5
3,130.0,2,5,5,4
3,130.0,3,1,5,3
4,180.0,3,4,5,4
4,317.0,3,1,5,4
4,159.0,3,1,5,3
4,300.0,3,5,5,4
4,159.0,2,4,4,4
5,206.0,4,4,5,5
2,85.0,1,3,5,3
3,123.6,2,1,5,4
8,429.0,4,5,4,4
3,265.0,2,5,4,3
4,193.0,4,3,17,3
4,305.42,3,4,5,4
7,248.0,4,5,16,4
2,107.0,3,5,5,3
10,456.0,2,3,4,3
7,330.0,4,5,17,4
3,139.0,3,1,5,4
2,54.0,1,5,5,1
5,329.0,4,1,4,5
4,147.0,3,4,5,4
4,137.0,3,2,5,4
3,110.0,3,1,5,3
4,185.0,4,4,5,4
4,152.0,4,4,17,4
6,180.0,3,5,5,4
3,136.0,1,3,16,3
4,147.73,3,5,5,3
3,125.0,3,1,5,3
4,180.0,3,1,5,4
4,145.0,2,1,5,3
2,108.0,1,2,4,3
3,135.0,2,1,5,3
4,154.0,4,4,5,4
2,62.0,1,2,5,3
3,148.0,3,1,5,3
4,244.0,4,4,4,5
7,240.0,2,5,4,3
2,90.0,1,5,5,3
3,121.0,2,1,5,4
5,110.0,3,5,17,3
4,129.0,2,5,5,4
2,154.0,1,2,4,3
4,188.0,3,4,16,4
4,167.0,4,1,5,4
4,195.0,4,1,5,4
5,108.0,2,5,5,4
5,100.0,4,5,5,4
3,186.0,2,1,4,4
4,160.0,3,4,16,4
4,120.0,2,2,4,3
3,175.0,1,3,17,3
6,142.0,4,1,4,4
3,149.0,3,1,5,4
2,85.43,1,5,4,3
4,141.0,2,3,4,3
2,89.0,2,5,17,3
5,180.0,4,5,5,4
3,115.0,2,4,5,4
2,80.0,2,2,5,3
3,160.0,2,4,5,4
2,105.75,1,5,16,3
4,180.0,3,5,5,4
3,139.0,3,5,5,4
4,154.25,3,4,5,4
3,135.0,2,5,5,3
5,208.0,4,5,5,4
3,90.24,2,4,5,4
3,600.0,2,5,16,5
3,90.75,1,2,4,3
4,200.0,4,2,4,5
3,78.0,1,5,17,3
5,170.0,3,5,4,4
3,160.0,3,1,5,3
3,140.0,3,1,5,4
10,227.0,4,2,4,5
4,405.0,4,5,16,4
4,111.0,2,2,5,3
5,200.0,4,2,5,4
3,286.0,3,5,17,3
3,114.84,3,4,5,3
4,130.0,2,5,5,4
4,291.0,4,5,18,4
3,145.7,3,4,4,4
8,290.0,2,3,16,3
6,464.4,3,5,4,5
3,187.0,3,4,5,3
4,200.0,3,4,4,4
4,160.0,3,4,4,4
4,170.0,2,5,17,4
10,454.0,4,5,17,5
3,87.0,3,2,17,3
3,109.0,2,1,5,4
4,190.0,3,2,17,4
5,343.75,4,1,18,5
3,160.0,3,4,17,3
4,180.0,4,4,5,5
4,180.0,4,4,5,5
3,178.0,3,5,5,4
8,198.0,4,4,5,4
7,176.91,3,5,17,3
4,220.0,4,1,5,4
1,27.0,1,3,4,2
4,191.0,4,4,5,5
4,188.0,4,4,5,4
2,45.0,1,2,16,3
2,115.0,1,5,18,3
2,66.0,1,2,18,3
3,98.0,2,5,5,3
3,143.0,1,2,33,4
2,67.7,1,3,18,3
2,159.0,2,5,17,3
5,179.0,3,5,5,4
3,180.0,2,5,18,4
3,140.0,2,2,18,4
3,204.0,2,5,18,4
2,183.0,2,5,18,5
4,202.0,4,5,18,4
2,131.0,1,5,18,3
2,72.0,1,2,18,3
3,120.0,2,5,5,3
3,164.0,2,2,18,3
3,240.0,3,5,16,4
4,171.0,2,5,18,4
4,180.0,3,1,5,4
4,122.3,3,5,5,4
4,143.0,2,5,33,2
3,205.0,1,5,18,3
6,600.0,4,5,5,5
2,152.0,3,5,18,4
1,78.0,1,1,5,3
2,57.26,1,2,17,3
3,180.0,4,1,5,4
5,125.0,2,5,5,3
5,280.0,4,5,5,4
2,130.0,1,5,17,3
2,42.0,1,3,17,3
3,475.0,2,1,5,4
2,106.0,3,5,4,4
2,85.0,2,5,5,4
4,163.7,4,4,5,4
7,810.0,4,5,5,5
3,115.0,3,4,4,4
4,130.0,3,1,5,4
4,164.0,4,1,4,4
2,77.0,1,5,4,3
3,156.0,3,5,17,4
3,135.0,2,4,5,4
3,105.0,2,5,5,3
4,150.0,3,1,5,4
4,249.0,3,4,4,4
5,300.0,4,1,4,5
4,190.0,3,4,5,4
5,343.0,4,5,18,5
5,205.0,3,2,5,4
4,145.0,3,1,5,3
4,320.0,4,5,17,5
3,170.0,3,4,5,4
4,237.0,4,5,16,4
3,130.6,3,5,5,4
4,399.0,4,4,5,5
4,179.0,3,4,5,4
0,276.0,2,1,18,4
3,130.0,2,4,5,4
3,165.0,3,5,5,4
4,195.0,3,1,5,4
3,159.0,3,4,4,4
5,240.0,2,5,4,3
4,160.0,3,1,5,4
4,170.0,3,4,4,4
4,200.0,3,4,5,4
3,144.0,2,1,5,4
3,180.0,3,2,5,4
3,170.0,3,4,5,4
3,160.0,2,4,5,4
4,160.0,3,4,5,4
3,136.0,2,5,16,3
4,200.0,4,5,4,4
4,305.0,4,5,16,4
2,125.0,2,5,5,3
4,305.0,4,5,16,4
4,145.0,3,1,17,4
5,230.0,2,5,4,3
2,99.0,3,2,5,3
4,180.0,3,4,5,4
4,174.0,4,4,5,4
3,154.0,1,5,5,4
1,57.0,2,5,33,1
3,134.4,3,1,5,3
4,205.0,3,4,5,4
4,189.0,3,4,5,4
4,174.0,4,4,4,4
4,174.0,4,4,4,4
4,180.0,3,1,5,4
8,176.0,3,3,17,3
3,150.0,3,2,4,4
4,158.0,3,5,17,4
6,660.0,4,5,5,5
4,169.0,3,4,5,4
3,133.48,3,2,5,4
2,107.0,3,5,5,3
2,112.0,3,5,5,3
3,80.0,1,5,33,2
6,271.0,3,5,17,4
4,206.0,4,5,5,3
4,175.0,3,4,5,4
3,160.0,3,1,5,4
1,27.0,1,4,4,2
3,155.0,3,4,5,4
3,173.0,3,5,5,3
3,145.0,4,4,4,4
2,88.0,1,5,16,3
10,340.0,3,5,4,5
4,190.0,3,4,4,4
5,465.0,4,5,17,5
3,165.0,3,1,19,3
3,155.44,3,1,5,4
4,132.0,3,4,17,4
4,142.0,3,4,5,3
3,121.0,3,4,5,3
3,66.5,1,3,17,2
4,207.0,4,5,5,4
3,124.51,3,5,4,3
4,225.81,4,4,4,4
4,195.0,3,5,5,4
4,196.0,2,5,4,3
3,130.0,2,4,5,4
3,180.0,4,4,5,4
4,114.28,3,5,17,3
3,130.0,2,5,5,3
2,61.6,2,2,17,3
3,100.18,2,2,4,3
4,136.59,3,4,5,4
3,110.0,2,4,5,3
2,104.0,1,5,5,4
7,226.0,4,5,5,4
4,170.0,3,4,5,4
3,216.0,3,5,5,4
3,110.0,3,5,5,3
2,116.35,1,5,17,5
2,85.0,1,4,17,3
7,321.0,3,5,5,4
4,199.0,3,5,5,4
3,177.0,3,1,5,4
2,250.0,2,4,18,3
4,182.0,3,1,4,5
4,156.0,2,2,4,3
3,200.0,3,4,4,3
3,107.0,3,1,5,3
3,132.0,3,5,5,4
3,124.0,3,1,5,3
5,151.0,2,5,16,4
6,187.0,3,5,5,4
3,119.0,2,4,5,4
4,157.0,3,1,4,4
4,131.0,3,1,5,4
4,131.0,3,1,5,4
4,140.0,3,1,5,4
3,143.0,2,5,17,4
4,147.0,2,5,33,3
3,338.35,4,1,16,5
3,105.0,3,1,5,3
5,157.0,4,1,5,5
3,165.0,2,1,5,4
3,165.4,2,5,5,4
10,349.77,1,5,4,4
3,95.0,3,2,4,4
1,26.0,1,3,4,2
2,125.0,2,2,5,3
4,176.4,3,1,5,4
7,1881.0,4,5,5,5
5,121.0,3,2,4,3
4,153.0,1,5,5,3
4,464.74,4,5,5,4
4,120.0,3,1,5,4
4,253.0,3,1,4,5
3,106.0,2,5,5,3
4,170.0,4,4,4,4
3,170.0,4,4,4,4
3,180.0,2,5,4,3
3,72.0,3,5,5,3
4,200.0,2,5,17,4
3,117.7,2,5,18,4
3,152.0,2,5,17,4
2,83.0,1,3,18,5
3,151.81,2,4,5,4
3,295.37,4,5,5,5
5,180.12,3,2,18,4
4,490.0,4,5,4,4
2,64.0,1,5,18,3
2,27.22,1,3,16,1
5,189.0,3,5,4,4
4,150.7,4,5,18,5
4,212.29,4,5,33,4
3,191.0,3,2,5,5
3,150.0,2,5,16,5
3,132.0,2,5,5,4
4,186.0,3,5,18,3
4,164.0,2,1,5,4
4,170.0,1,5,17,3
2,82.1,1,3,18,3
4,228.84,2,5,5,4
4,245.9,4,2,4,4
3,142.0,3,5,18,5
3,180.0,2,1,17,3
3,113.0,2,4,5,4
4,130.0,3,5,4,4
2,55.0,1,5,17,2
3,173.0,3,5,5,4
3,90.52,1,5,16,3
3,90.0,2,5,18,4
4,192.0,3,1,5,4
3,138.0,3,1,5,3
3,115.32,3,1,5,3
4,155.0,3,4,5,4
3,134.0,3,5,4,5
3,161.85,3,5,5,4
5,197.7,4,4,16,4
3,155.44,3,4,5,4
7,429.6,3,5,4,4
3,120.0,4,4,5,3
3,108.0,2,5,5,3
4,146.0,3,4,5,4
4,250.0,4,4,4,4
2,125.0,2,1,5,4
2,38.25,1,2,16,3
5,265.0,4,1,5,5
6,320.8,4,4,18,5
3,125.0,3,4,5,3
4,200.9,3,4,4,4
4,210.0,3,4,4,4
4,150.0,3,4,4,4
6,320.4,4,4,18,5
5,98.6,4,5,4,2
4,266.0,2,5,17,4
3,115.0,3,5,5,3
2,121.3,2,5,4,3
4,151.9,3,2,4,3
3,183.0,2,1,4,4
3,159.0,1,5,5,4
2,67.0,2,1,4,3
4,220.8,3,5,17,5
3,240.0,3,2,4,3
3,265.35,2,5,18,5
3,135.0,4,1,5,3
4,146.0,3,5,5,4
3,120.0,2,4,5,4
3,110.0,2,2,16,3
4,319.0,4,5,5,5
3,166.0,2,5,5,4
3,95.0,1,5,5,3
3,145.0,2,1,5,4
3,120.0,3,4,5,4
3,75.0,1,2,4,3
3,60.0,1,2,4,2
6,560.0,4,5,4,4
6,350.0,4,5,4,5
4,176.0,4,4,16,4
4,155.0,3,5,5,3
3,112.0,1,3,4,2
3,230.14,2,5,18,4
3,150.0,2,4,17,4
4,211.0,3,5,5,4
2,100.0,2,4,5,3
3,122.0,3,1,5,3
3,190.0,3,1,4,4
3,118.0,2,4,5,4
3,163.0,3,4,5,3
3,105.4,3,5,18,4
3,147.0,3,1,5,3
3,129.0,4,5,5,3
3,110.0,2,5,5,3
2,107.0,2,5,5,3
3,163.0,2,5,5,4
3,254.0,4,4,5,4
4,195.0,4,4,5,4
3,119.89,3,5,17,3
4,130.0,3,4,5,4
5,250.0,4,3,17,4
4,102.55,2,2,18,3
3,102.0,2,5,5,3
4,180.0,3,4,5,5
3,118.0,2,1,5,4
4,150.0,3,5,5,3
2,75.0,1,3,4,3
4,136.0,3,1,5,3
5,248.0,2,5,18,3
3,239.0,4,5,5,4
4,300.0,3,1,5,5
2,110.0,2,5,5,3
2,182.36,2,5,5,4
4,300.0,4,1,5,5
2,75.0,1,5,5,3
2,99.0,3,5,5,3
3,129.42,2,5,18,3
7,372.0,2,5,18,4
6,319.46,2,5,33,3
3,122.1,3,5,18,3
2,99.3,3,2,18,3
3,269.0,2,5,18,5
4,110.41,2,5,18,5
3,129.0,2,5,18,5
3,148.0,2,5,5,4
